feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
CSM5MCUC_P	0.0242836644464267	0.0390232320613255	0.0366549086450909	0.0557543968098498	0.0479030178787104	0.0377478034926729	0.0266534452177197	0.0704945716560229	0.0554496881563791	0.0513132287154812	0.0478861368492834	0.0526052954210511	0.0217896441564009	0.040306311744035	0.0545879055318162	0.0487724516173301	0.0576473795845202	0.0485119494006324	0.051698699128441	0.0240336066076478	0.0510330522054944	0.0558496106736684
CSM5MCUE_P	0.0237688813759924	0.0402418056294152	0.0421922380365998	0.0553415143923417	0.0471112531012603	0.0430530757829734	0.0387149172559146	0.0618882488098777	0.0516685976877623	0.0520472530635161	0.0495830949044633	0.0535907219322882	0.0146629542533351	0.050980035331283	0.0546724981481744	0.0472318997944962	0.0564650788483431	0.043368239993907	0.0475574436650713	0.0277411906008812	0.0404431979866156	0.0576758594054881
CSM5MCUG_P	0.0123899058587302	0.0284733414176714	0.0427313673217936	0.0544544504497296	0.0476353851801432	0.0432176170088994	0.0375688164410134	0.0728660888689694	0.0452565786165834	0.0460789969221487	0.0458227345787106	0.0579567024767161	0.0140897794035359	0.0699869760340645	0.0523282298921914	0.0394264481120115	0.0510794645738936	0.0475220674856609	0.0520016846275573	0.0270755763064379	0.0483571367170415	0.0636806517064964
CSM5MCUK_P	0.0142173824859195	0.0326903422991989	0.0408435982791075	0.0549857431917115	0.0480493208029371	0.0409311016576798	0.0382325149850905	0.0731131796515547	0.0416621217477546	0.0426860974544511	0.0432127604676601	0.0565555472323306	0.0253863838171974	0.0716070044757047	0.0471121913781026	0.0390259592626324	0.0543598585752654	0.0476274647150018	0.0481749357906998	0.0268145835167728	0.0507740818278153	0.0619378263854117
CSM5MCUO	0.0198390578580809	0.0467225506949454	0.045854057334432	0.0517545053407165	0.0446668517361927	0.0453179453583899	0.0377931805832987	0.0650964971404346	0.0435289957780428	0.038019023029899	0.0403605679691286	0.0549932890519984	0.01638016068082	0.0720831397708448	0.0461739756733412	0.0446514739461038	0.0483531994949652	0.0454957447745164	0.0496782021534133	0.0327871571129717	0.0471296098443587	0.0633208146731054
CSM5MCUQ_P	0.026169071770317	0.0396626625679609	0.0430822338310311	0.0515973403403892	0.0463638688786129	0.0412081716219538	0.0389877882029155	0.0726808519127701	0.0403395631147026	0.0437101942967973	0.0437575757764679	0.0523261423105859	0.0278015507771264	0.0650714486217211	0.0433856935051057	0.0433894341482376	0.0557185939109499	0.0472767416629247	0.0455513700183401	0.0285252093630168	0.0458236576663156	0.0575708357017579
CSM5MCUS_P	0.0346652510816954	0.0418163507596111	0.0515419593005721	0.048628042704805	0.0430542553381791	0.0471619833211619	0.031675230579146	0.071272328650877	0.0408480266178514	0.0426161478995479	0.0409738726657676	0.0495124171761967	0.0342782980216436	0.0627551246174013	0.0432187025429375	0.0487913915026614	0.0452079174424819	0.0448849858132903	0.0425336104666252	0.0337477674879717	0.0461108079159361	0.0547055280936395
CSM5MCUW_P	0.0345323545383367	0.0435017806572557	0.0464890301436122	0.0490097018428783	0.0428413419589709	0.044513312342398	0.0369868064214028	0.0724779087334181	0.0391394303016441	0.0444584490647251	0.0424382648168838	0.0495287436389389	0.0372638419809642	0.0652916191144939	0.0422733550813712	0.0471529877693279	0.0498817560407588	0.0431118195174111	0.042585419963995	0.0310067091550495	0.0453138683329321	0.0502014985832318
CSM5MCUY_P	0.0355051125436238	0.0450289979726793	0.04608120733583	0.0481156847997793	0.0413107252811313	0.0443042113097949	0.0364011739722213	0.0727733955149108	0.0390675626088156	0.044427340462354	0.0416643352912549	0.0505193870673076	0.0391283952416519	0.0658999586207974	0.0435112725796419	0.0497636961257095	0.0483734915458906	0.0416031773502216	0.0419605284046105	0.0311383379613846	0.046239957735959	0.04718205027443
CSM5MCV1_P	0.0358607564705689	0.0449061775041763	0.043282000842643	0.044274507056979	0.0404580868263143	0.0428515337494723	0.0410959929146488	0.0703577782244344	0.0337928100147722	0.0447045584407405	0.0402425414976721	0.050732968437471	0.0459433724799955	0.0807199588115117	0.0423593338090435	0.0512779634728613	0.0419047555701423	0.0374888823714892	0.0413341944060895	0.035371050786595	0.0490418625610651	0.0419989137513139
CSM5MCV5_P	0.029068002508242	0.0450698417458706	0.0407239350457607	0.0533799661513166	0.0441119491724479	0.0410463783586534	0.0388422292734487	0.0640686998246747	0.0444121098173765	0.044142620609528	0.0423866152994371	0.0528121513417836	0.0267492942947981	0.0697108024277098	0.0459725519474527	0.0451849251721795	0.0526097722868624	0.0432791016886592	0.0457477591500499	0.0223896247703574	0.0483178682879361	0.0599738008254549
CSM5MCVB_P	0.0298803830360405	0.0415078976643745	0.0430874646220627	0.0472145498072277	0.0417246642163412	0.0431646621441075	0.037352523762522	0.0676855262655622	0.0341071603854355	0.046572941263081	0.0425538985259874	0.056702858046538	0.043126319004019	0.0870680687872525	0.0471729688019763	0.0402620012324337	0.0450797741810587	0.0400711376017712	0.0427674272127911	0.0285564370122753	0.0479565321714283	0.0463848042557136
CSM5MCVD_P	0.0245273361915095	0.0420459473949949	0.024113092296741	0.0508783699253042	0.0481948121810498	0.0262056962313025	0.0304982105560101	0.0730024512738416	0.0502032868300277	0.0509229315560243	0.0492230590048492	0.0598142573913084	0.013508192489342	0.0819333447639892	0.0534959815781194	0.0422984633024087	0.0571283947351202	0.0462255210349464	0.0514416647917915	0.0152387971996344	0.0520406857932527	0.0570595034784322
CSM5MCVF_P	0.0268127947697603	0.0480145830338238	0.0261288661160808	0.051718202615196	0.0492597392265059	0.0277969414558341	0.0320253715959481	0.0834160751656624	0.0503424782249932	0.0506410467077591	0.0492926033306437	0.0538590642561756	0.0135244036275373	0.0573906231224477	0.0539274571215435	0.0482311815888944	0.0571155289997804	0.0477793318791073	0.0517892601376562	0.0195159485436951	0.0484539976771803	0.0529645008037748
CSM5MCVJ_P	0.0227176807444237	0.053148938420479	0.0273287123628021	0.0452436251511812	0.0430529639543039	0.0290039317314346	0.0324621385915442	0.0983080605274447	0.0492793140492127	0.0473566023786136	0.0451013605324387	0.0542231432578638	0.00694009329162823	0.0796853010364125	0.0522588486018991	0.0446682824308344	0.0614178019701912	0.0413745356093087	0.0506790962800543	0.0118560177766594	0.0507765689370687	0.0531169823642013
CSM5MCVL	0.0284877196452549	0.0520930634064459	0.0339062948469976	0.0457303663395952	0.0412094867260746	0.0353399479493731	0.0357392864716489	0.0857267247785019	0.0485778446552595	0.0458937046210346	0.0440112641754294	0.0525869471071714	0.0142618137343919	0.0780205673242675	0.0510201811640373	0.0429680028648882	0.0575098250817477	0.039902659572796	0.0493154663096357	0.0139448093125308	0.0512028637275126	0.0525511601854053
CSM5MCVN	0.0304040392721632	0.0497516988640461	0.034279222702709	0.0483380900227425	0.0430171425954472	0.0355944172803754	0.0389943377694456	0.080528567419617	0.050130861738678	0.0448016319228588	0.0437524481766078	0.0513508088483193	0.0137161225949405	0.0764499782709101	0.0509657995817881	0.0385671857613074	0.0583897428951723	0.0420485903374732	0.0499793427486227	0.0144181768221742	0.0499068718490384	0.0546149225255634
CSM5MCVV_P	0.0317128613172926	0.0459415896461908	0.0389011451523686	0.0486795566112989	0.0417305197419895	0.0394300455392197	0.0373854245105283	0.0820189445975743	0.0423677278768566	0.0431377856782181	0.0422098954190966	0.0495605673973986	0.0265251112322042	0.0785491288059813	0.0466391973528822	0.04613278147817	0.0478346973937364	0.0404790288571813	0.045575371317757	0.025925083369044	0.047995028130623	0.0512685085743879
CSM5MCVZ_P	0.00896952721339124	0.0177956641075161	0.0321181093920299	0.0527259304986041	0.0500065625410159	0.033389150989886	0.0378884579567084	0.102089460174511	0.0483146048508957	0.0497885323321732	0.0495790358305124	0.0586157509638281	0.00679944153497113	0.104814597398926	0.0493920154308657	0.0125094531840824	0.0564539586064721	0.0478881598779223	0.0472834685986018	0.0171026309299049	0.0555136883067058	0.0609617992804763
CSM5MCW4_P	0.00560462992595297	0.0160990787221732	0.032445867148273	0.0537560838016293	0.0506249745144824	0.0336701980103429	0.0314339217069069	0.102861674416169	0.0519259634683592	0.0495696432314819	0.0498746632870269	0.0563882559099798	0.00109206267460053	0.10674558668519	0.052901851757556	0.0185194517049771	0.056857878330915	0.0491988115445386	0.0492288591713462	0.0154814167740393	0.0545198798177009	0.0611992473963585
CSM5MCW6	0.0103078213709965	0.0379209666865099	0.0374272589565955	0.0509833680938225	0.0475501728098788	0.0381203975105148	0.0421110252356525	0.0887899055230345	0.0472038152429234	0.0455695198651043	0.0470659920301557	0.056501060079626	0.00287310588219628	0.0986369612407781	0.0481879491976863	0.0266059137992867	0.0515357194949145	0.0469743215983148	0.0472330312235101	0.0226819747254881	0.0456925233775744	0.0600271960554361
CSM5MCWA_P	0.0393402848526922	0.045752049528333	0.0505795093950389	0.0476874890645267	0.0420614504623274	0.0495651773059004	0.0407290578296104	0.0337007081131315	0.0394487613204105	0.0368797712294702	0.0362589019679482	0.0545977656589551	0.0426602131451201	0.0677539219041407	0.0403847778554459	0.0546310112114628	0.0496400654834563	0.0426857471003966	0.0453522460541042	0.0386416141435492	0.0476180846894463	0.0540313916845333
CSM5MCWC	0.0266764317676979	0.0303446825805621	0.0591105173357371	0.0493964885877088	0.0458428234555581	0.060506671924798	0.0225321322795609	0.0835409087982487	0.0354117036345491	0.0448424371438689	0.0453913216688665	0.0550043460065029	0.0365850247883334	0.0706255231304124	0.0299314095547758	0.0374765597334449	0.0483558614750668	0.0478453063129768	0.0486010285548724	0.0152344630267521	0.0485709485561601	0.0581734096835463
CSM5MCWE	0.0409133188378115	0.044664184794776	0.0514770252709751	0.0455587575206623	0.0432104454162129	0.0522172196327486	0.0368319775234494	0.0482045561457675	0.0324357747850942	0.0324567890262928	0.0358367947153997	0.0533739420826381	0.0466185092262498	0.067185581459945	0.0468611708829961	0.0473570600160859	0.0444904357614017	0.0445298814878975	0.0494493270922994	0.037532726158727	0.0476956358351746	0.0510988863273951
CSM5MCWG	0.0505140292105218	0.0578236941946315	0.0441127964470901	0.0330027231472203	0.0321331762807937	0.0451593791474454	0.0474837072319724	0.0433059741973203	0.0253198369238128	0.0381434060600187	0.0321855444965695	0.0485297037209571	0.0584110779879975	0.0766399067689436	0.0458491545268805	0.0649715648404489	0.0277821200842268	0.0306146934270855	0.0445741447957718	0.0506637085138213	0.0646626314481297	0.0381170265483406
CSM5MCWI_P	0.0251833278405764	0.048116550639255	0.0283383221156514	0.0471848205114266	0.0467534409007668	0.0301454957694446	0.0301365488045609	0.0855983311079174	0.0518567217188139	0.0474852799777119	0.0470089390371933	0.0547947237822784	0.0141234069589266	0.06425132590622	0.0524997706632419	0.0483821282677657	0.0563470788159655	0.0449364142603295	0.0510525141537587	0.0199877460556909	0.0509954347828549	0.0548216779296497
CSM5MCWK_P	0.024472476182786	0.0439491271879315	0.0417685183705858	0.0502130159748667	0.0437576942026464	0.0416214172345245	0.041109298015243	0.0889076675531597	0.0429817429066522	0.0458038681265663	0.0432226893858758	0.0509548547764905	0.0251994897231433	0.0654791488457671	0.0453368004293856	0.042867890657509	0.0503110354207157	0.0433446019712416	0.0451242090615163	0.022496398397087	0.0458975695351532	0.0551804860411529
CSM5MCWM_P	0.0281278672547498	0.04613895224913	0.0338943562407548	0.0481170770890295	0.0437587686343465	0.0345191070525897	0.0325778087168552	0.104533440144637	0.0483580740648153	0.0470235465418234	0.044378861976537	0.052853073837899	0.0192523548112365	0.0690032289262225	0.046067898758741	0.0423750668969695	0.0494506297927935	0.0430487752966944	0.0442785639093111	0.019648131417763	0.0509395036935359	0.0516549126935653
CSM5MCWQ	0.0317115188709938	0.0462122228997808	0.0437854570053531	0.0493583515414853	0.0408867829262352	0.0418265991320534	0.0340343916284577	0.0949545492526806	0.0447391626679847	0.0411043473777594	0.0411842395333498	0.0479169592712235	0.0315375117560363	0.0578600324991066	0.0448307219672982	0.043619227986211	0.04525385037966	0.0420129400846612	0.0459154329865932	0.027811026050843	0.0513982127269204	0.0520464614553128
CSM5MCX3	0.0243158929566692	0.0449175492825085	0.0486580179746549	0.0470174536973421	0.0403469195690396	0.0479766541351831	0.0365810001961265	0.0699778746516019	0.0432418228804522	0.0415877518822062	0.0407566978545411	0.0525079915695736	0.0210688102688585	0.0734413997517219	0.0491077582939917	0.0415755846707871	0.0457892350987659	0.0413536725946288	0.050201021309029	0.0314930965586549	0.0494573702771546	0.0586264245265085
CSM5MCXB_P	0.0287532696015892	0.0509063131710329	0.0503173479671671	0.0497336257769855	0.0457343714500428	0.049269910344466	0.0302377706705815	0.0544912237776496	0.046507133411396	0.0427675539010935	0.0432979721188183	0.0527707870928654	0.0275558235318105	0.0644117338646254	0.0413248513023063	0.0402190123327333	0.0492193735181204	0.0473333449844749	0.0442306459975416	0.0300879078627729	0.0487473566472675	0.0620826706746593
CSM5MCXD	0.0331822015841577	0.047487217302055	0.0384184917266358	0.0502813277945062	0.0432293464836517	0.0388116882774322	0.0392917538336371	0.0650183438969248	0.0463704640692326	0.0447516056405065	0.0434243035092851	0.0512399348892772	0.0268583490082455	0.0736172031111062	0.0485730212535983	0.0374580089178478	0.0512583403330682	0.0432164509497854	0.0477111306628246	0.0237402089193718	0.0498652709791286	0.0561953368577218
CSM5MCXF_P	0.0272845138179987	0.0429279179927296	0.0508492191433441	0.0494893310638219	0.0440151355932986	0.048086860776099	0.0372116534945703	0.0782191860706813	0.04907722189632	0.0430188562678701	0.0431705644062395	0.0506007988710951	0.0233572794501439	0.0657320617756694	0.0397449340163423	0.0433121682918154	0.0493761634325359	0.0445014388455978	0.0408213256317756	0.0271398786565847	0.050554463654714	0.0515090268507527
CSM5MCXH	0.0248357233900023	0.0477731545340253	0.0333361845835341	0.0534201165459955	0.0449268597146021	0.0346783686854052	0.025971153733998	0.0782715065647749	0.0530508643976662	0.0485450504774205	0.0462101510148659	0.0538150985591047	0.0179045552381316	0.0584217735492873	0.0551816402663007	0.0469977135870382	0.0562799052500588	0.0448400643040781	0.0510996258077176	0.0217289279840525	0.0489221931176157	0.0537893686943249
CSM5MCXJ	0.0285961584726964	0.0429860613176605	0.0343687869511933	0.0542233143089118	0.0420354099653015	0.0355516494832358	0.0295451595933216	0.0752208628896713	0.0538167679339228	0.0491532130542289	0.04529933258735	0.0524434215103227	0.023771823872653	0.0530347938394963	0.0540263473641143	0.0473561106961302	0.0557836084132114	0.0420659392523767	0.0521599352731965	0.0228786948835862	0.052354308996698	0.0533282993407206
CSM5MCXL	0.0266116759621656	0.0425355780816368	0.0385835782695635	0.0531968693371309	0.0437874620573225	0.0396034348912851	0.0340625906529985	0.0690950645100311	0.0495324105869184	0.048326732631578	0.0452553065453653	0.0515378848368684	0.0270325164064614	0.0610648570749173	0.0550387942201033	0.0464618709471392	0.0540635923374684	0.0439788236811505	0.0506815775821243	0.0184862863412566	0.0477799059879235	0.0532831870585912
CSM5MCXN	0.0293730158653868	0.0438678591847723	0.0538961533462163	0.0550516949741789	0.0468426392404164	0.0490645389064212	0.0273035293524556	0.0656495892374739	0.0474922375564594	0.0391355749708765	0.0415291129949676	0.0508516285190536	0.018634243572026	0.067552243693572	0.0382611485628785	0.0415883907104237	0.0466885171802306	0.049574861292816	0.0466023241777567	0.0305143522029789	0.0473126955029789	0.0632136489556602
